timestamp_ns sk_sndbuf sk_wmem_queued bytes_sent bytes_acked snd_ssthresh snd_cwnd snd_wnd
16385765399774 1027072 106912 3559512 3461169 112 123 3079424
16385765405927 1027072 106912 3559512 3461169 112 123 3079424
16385765413150 1027072 91632 3559512 3474657 112 123 3065984
16385765415173 1027072 91632 3559512 3474657 112 123 3065984
16385765422283 1027072 70800 3559512 3494593 112 123 3065984
16385765424178 1027072 70800 3559512 3494593 112 123 3065984
16385765455331 1027072 36816 3559512 3526785 112 123 3034880
16385765460594 1027072 36816 3559512 3526785 112 123 3034880
16385765632920 1027072 49896 3603608 3559513 112 123 3091328
16385765640058 1027072 49896 3603608 3559513 112 123 3091328
16385765733090 1027072 38768 3626288 3592241 112 123 3108096
16385765739811 1027072 38768 3626288 3592241 112 123 3108096
16385765907878 1027072 94648 3690584 3603609 112 123 3096832
16385765914147 1027072 94648 3690584 3603609 112 123 3096832
16385765919932 1027072 70176 3690584 3626289 112 123 3074176
16385765921812 1027072 70176 3690584 3626289 112 123 3074176
16385766000598 1027072 36816 3690584 3657857 112 123 3042688
16385766003070 1027072 36816 3690584 3657857 112 123 3042688
16385766184968 1027072 73288 3756560 3690585 112 123 3078144
16385766192158 1027072 73288 3756560 3690585 112 123 3078144
16385766271879 1027072 73288 3788928 3723313 112 123 3106048
16385766278907 1027072 73288 3788928 3723313 112 123 3106048
16385766362814 1027072 60128 3788928 3734681 112 123 3094784
16385766368402 1027072 60128 3788928 3734681 112 123 3094784
16385766399443 1027072 36456 3788928 3756561 112 123 3078784
16385766405408 1027072 36456 3788928 3756561 112 123 3078784
16385766559010 1027072 71336 3854384 3788929 112 123 3059712
16385766566226 1027072 71336 3854384 3788929 112 123 3059712
16385766668136 1027072 72392 3888256 3821657 112 123 3104896
16385766674056 1027072 72392 3888256 3821657 112 123 3104896
16385766902065 1027072 37872 3888256 3854385 112 123 3072256
16385766907877 1027072 37872 3888256 3854385 112 123 3072256
16385766922354 1027072 24992 3888672 3865473 112 123 3070592
16385766924406 1027072 24992 3888672 3865473 112 123 3070592
16385766972233 1027072 1312 3888672 3888257 112 123 3070592
16385766974079 1027072 1312 3888672 3888257 112 123 3070592
16385767212466 1027072 112448 3985456 3888673 112 123 3138944
16385767219889 1027072 112448 3985456 3888673 112 123 3138944
16385767235568 1027072 79720 3995400 3921401 112 123 3112320
16385767237690 1027072 79720 3995400 3921401 112 123 3112320
16385767256979 1027072 47496 3995400 3952729 112 123 3106176
16385767262724 1027072 47496 3995400 3952729 112 123 3106176
16385767436084 1027072 73288 4051072 3985457 112 123 3082752
16385767442500 1027072 73288 4051072 3985457 112 123 3082752
16385767458161 1027072 61552 4051072 3995401 112 123 3072896
16385767460211 1027072 61552 4051072 3995401 112 123 3072896
16385767518991 1027072 36632 4051072 4018529 112 123 3062912
16385767521553 1027072 36632 4051072 4018529 112 123 3062912
16385767736701 1027072 71336 4116528 4051073 112 123 3111680
16385767739530 1027072 71336 4116528 4051073 112 123 3111680
16385767770293 1027072 69040 4116528 4052473 112 123 3138944
16385767772703 1027072 69040 4116528 4052473 112 123 3138944
16385767816108 1027072 36816 4116528 4083801 112 123 3138944
16385767818543 1027072 36816 4116528 4083801 112 123 3138944
16385767990502 1027072 73288 4182144 4116529 112 123 3106304
16385767993256 1027072 73288 4182144 4116529 112 123 3106304
16385768017793 1027072 62976 4182144 4125049 112 123 3097856
16385768019942 1027072 62976 4182144 4125049 112 123 3097856
16385768201616 1027072 36008 4182144 4150225 112 123 3072768
16385768204960 1027072 36008 4182144 4150225 112 123 3072768
16385768315175 1027072 36816 4214872 4182145 112 123 3111680
16385768317845 1027072 36816 4214872 4182145 112 123 3111680
16385768363216 1027072 43800 4223392 4183545 112 123 3140992
16385768365742 1027072 43800 4223392 4183545 112 123 3140992
16385768404872 1027072 38768 4247968 4214873 112 123 3140992
16385768407047 1027072 38768 4247968 4214873 112 123 3140992
16385768687218 1027072 97496 4313216 4223393 112 123 3132544
16385768689934 1027072 97496 4313216 4223393 112 123 3132544
16385768701346 1027072 71128 4313216 4247969 112 123 3107968
16385768703179 1027072 71128 4313216 4247969 112 123 3107968
16385768712513 1027072 36816 4313216 4280489 112 123 3075456
16385768714266 1027072 36816 4313216 4280489 112 123 3075456
16385768963449 1027072 73288 4379664 4313217 112 123 3124480
16385768966245 1027072 73288 4379664 4313217 112 123 3124480
16385768973544 1027072 70992 4379664 4314617 112 123 3140992
16385768975338 1027072 70992 4379664 4314617 112 123 3140992
16385769023602 1027072 72392 4379664 4345945 112 123 3140992
16385769026129 1027072 72392 4379664 4345945 112 123 3140992
16385769152050 1027072 64400 4411560 4353041 112 123 3133952
16385769154758 1027072 64400 4411560 4353041 112 123 3133952
16385769172008 1027072 35984 4411560 4379665 112 123 3107328
16385769173925 1027072 35984 4411560 4379665 112 123 3107328
16385769327505 1027072 71336 4477016 4411561 112 123 3075456
16385769330062 1027072 71336 4477016 4411561 112 123 3075456
16385769351634 1027072 69040 4477016 4412961 112 123 3140992
16385769353651 1027072 69040 4477016 4412961 112 123 3140992
16385769428400 1027072 72392 4509936 4444289 112 123 3111680
16385769430755 1027072 72392 4509936 4444289 112 123 3111680
16385769529021 1027072 37872 4509936 4477017 112 123 3101184
16385769535268 1027072 37872 4509936 4477017 112 123 3101184
16385769620417 1027072 28792 4511304 4484305 112 123 3094016
16385769622124 1027072 28792 4511304 4484305 112 123 3094016
16385769761772 1027072 71304 4575360 4509937 112 123 3094016
16385769768772 1027072 71304 4575360 4509937 112 123 3094016
16385769875002 1027072 71336 4608088 4542633 112 123 3093120
16385769881887 1027072 71336 4608088 4542633 112 123 3093120
16385769888140 1027072 69040 4608088 4544033 112 123 3140992
16385769890151 1027072 69040 4608088 4544033 112 123 3140992
16385769937902 1027072 43696 4613760 4575361 112 123 3140992
16385769944793 1027072 43696 4613760 4575361 112 123 3140992
16385770021396 1027072 38768 4641632 4608089 112 123 3140992
16385770027788 1027072 38768 4641632 4608089 112 123 3140992
16385770204817 1027072 31304 4641632 4613761 112 123 3135360
16385770207277 1027072 31304 4641632 4613761 112 123 3135360
16385770351946 1027072 70680 4706432 4641633 112 123 3129728
16385770358087 1027072 70680 4706432 4641633 112 123 3129728
16385770458504 1027072 36816 4706432 4673705 112 123 3108736
16385770461003 1027072 36816 4706432 4673705 112 123 3108736
16385770583423 1027072 36816 4739160 4706433 112 123 3089024
16385770590089 1027072 36816 4739160 4706433 112 123 3089024
16385770663635 1027072 40600 4744832 4707833 112 123 3140992
16385770669973 1027072 40600 4744832 4707833 112 123 3140992
16385770705328 1027072 8376 4744832 4739161 112 123 3140992
16385770707365 1027072 8376 4744832 4739161 112 123 3140992
16385770880850 1027072 65824 4804776 4744833 112 123 3135360
16385770886885 1027072 65824 4804776 4744833 112 123 3135360
16385770985233 1027072 70056 4837504 4773329 112 123 3106944
16385770987499 1027072 70056 4837504 4773329 112 123 3106944
16385771068235 1027072 71336 4870232 4804777 112 123 3092992
16385771075512 1027072 71336 4870232 4804777 112 123 3092992
16385771146307 1027072 42096 4874480 4837505 112 123 3111680
16385771152975 1027072 42096 4874480 4837505 112 123 3111680
16385771279273 1027072 38768 4903600 4870233 112 123 3079296
16385771282172 1027072 38768 4903600 4870233 112 123 3079296
16385771297427 1027072 32728 4903600 4874481 112 123 3075072
16385771299339 1027072 32728 4903600 4874481 112 123 3075072
16385771526228 1027072 70856 4968576 4903601 112 123 3070848
16385771532943 1027072 70856 4968576 4903601 112 123 3070848
16385771783648 1027072 75816 5004128 4935849 112 123 3110016
16385771790661 1027072 75816 5004128 4935849 112 123 3110016
16385771810658 1027072 41296 5004128 4968577 112 123 3095168
16385771812829 1027072 41296 5004128 4968577 112 123 3095168
16385771885865 1027072 38768 5035296 5001305 112 123 3071232
16385771893061 1027072 38768 5035296 5001305 112 123 3071232
16385771975905 1027072 68672 5066920 5004129 112 123 3088128
16385771982625 1027072 68672 5066920 5004129 112 123 3088128
16385772128332 1027072 35712 5066920 5035297 112 123 3094656
16385772131603 1027072 35712 5066920 5035297 112 123 3094656
16385772239775 1027072 2296 5068320 5066921 112 123 3093120
16385772242179 1027072 2296 5068320 5066921 112 123 3093120
16385772397490 1027072 70096 5133040 5068321 112 123 3143552
16385772404717 1027072 70096 5133040 5068321 112 123 3143552
16385772534557 1027072 70992 5165264 5101049 112 123 3126656
16385772537296 1027072 70992 5165264 5101049 112 123 3126656
